id,x,y
1666,33184,132967
1667,33188,129145
1668,33191,129364
1669,33200,129100
1670,33200,129400
1671,33200,129617
1672,33200,129650
1673,33200,129684
1674,33200,129717
1675,33200,129767
1676,33200,129850
1677,33200,129950
1678,33200,130017
1679,33200,130050
1680,33200,130117
1681,33200,130200
1682,33200,130350
1683,33200,130500
1684,33200,130567
1685,33200,130600
1686,33200,130667
1687,33200,131867
1688,33200,132434
1689,33200,132450
1690,33200,132500
1691,33200,133084
1692,33200,133134
1693,33207,129451
1694,33209,129934
1695,33217,129584
1696,33217,130167
1697,33217,130350
1698,33217,130367
1699,33217,130884
1700,33217,131017
1701,33217,131217
1702,33217,132517
1703,33217,132567
1704,33217,132734
1705,33217,132934
1706,33217,133184
1707,33234,129650
1708,33234,129850
1709,33234,131267
1710,33234,131317
1711,33234,131617
1712,33234,131667
1713,33234,131750
1714,33234,132700
1715,33234,132850
1716,33234,133167
1717,33234,133250
1718,33234,133650
1719,33240,131608
1720,33245,131686
1721,33245,130203
1722,33247,131877
1723,33250,129617
1724,33250,129750
1725,33250,130084
1726,33250,130300
1727,33250,130434
1728,33250,130767
1729,33250,131034
1730,33250,131184
1731,33250,131600
1732,33250,132467
1733,33250,132700
1734,33250,133050
1735,33253,129102
1736,33259,129142
1737,33267,129134
1738,33267,129584
1739,33267,129884
1740,33267,129967
1741,33267,131017
1742,33267,131050
1743,33267,131084
1744,33267,131150
1745,33267,132484
1746,33267,132550
1747,33267,133167
1748,33267,133234
1749,33267,134167
1750,33279,131498
1751,33281,131152
1752,33284,129434
1753,33284,129484
1754,33284,131100
1755,33284,131117
1756,33284,132600
1757,33284,132717
1758,33284,133150
1759,33284,134150
1760,33284,134184
1761,33291,130202
1762,33300,129634
1763,33300,129834
1764,33300,129967
1765,33300,130367
1766,33300,130550
1767,33300,131167
1768,33300,132434
1769,33310,129444
1770,33317,130050
1771,33317,130500
1772,33317,130517
1773,33317,130634
1774,33317,130934
1775,33317,131484
1776,33317,132800
1777,33317,133134
1778,33317,134200
1779,33334,129500
1780,33334,129817
1781,33334,130417
1782,33334,130750
1783,33334,130834
1784,33334,130850
1785,33334,133234
1786,33334,134100
1787,33348,130022
1788,33350,129467
1789,33350,129584
1790,33350,129700
1791,33350,129717
1792,33350,129767
1793,33350,130584
1794,33350,130634
1795,33350,130684
1796,33350,130800
1797,33350,132034
1798,33350,134067
1799,33359,129435
1800,33367,129556
1801,33367,129667
1802,33367,129817
1803,33367,129867
1804,33367,129950
1805,33367,130200
1806,33367,130517
1807,33367,130884
1808,33367,131084
1809,33367,131500
1810,33367,131534
1811,33367,132517
1812,33367,132634
1813,33367,133017
1814,33367,133284
1815,33384,129434
1816,33384,129550
1817,33384,130517
1818,33384,130734
1819,33384,131217
1820,33384,131284
1821,33384,131300
1822,33384,132117
1823,33384,132400
1824,33384,132417
1825,33384,132917
1826,33384,133017
1827,33384,134217
1828,33400,129734
1829,33400,129817
1830,33400,130117
1831,33400,130617
1832,33400,130784
1833,33400,131034
1834,33400,131434
1835,33400,132150
1836,33400,134100
1837,33417,129075
1838,33417,129834
1839,33417,129900
1840,33417,130284
1841,33417,130650
1842,33417,130884
1843,33417,130934
1844,33417,131617
1845,33417,132217
1846,33417,132717
1847,33417,133084
1848,33417,134017
1849,33417,134217
1850,33428,130013
1851,33430,129098
1852,33431,130009
1853,33434,129434
1854,33434,129517
1855,33434,130200
1856,33434,130434
1857,33434,131117
1858,33434,131234
1859,33434,131350
1860,33434,131500
1861,33434,132400
1862,33434,132417
1863,33434,133984
1864,33434,135767
1865,33435,130048
1866,33437,130035
1867,33438,129987
1868,33438,130067
1869,33439,130012
1870,33439,129981
1871,33439,130023
1872,33441,130070
1873,33442,129942
1874,33442,130109
1875,33446,130066
1876,33448,130046
1877,33449,129972
1878,33450,129767
1879,33450,129784
1880,33450,130062
1881,33450,130534
1882,33450,131717
1883,33450,132250
1884,33450,132400
1885,33450,133200
1886,33450,133334
1887,33450,133450
1888,33450,135834
1889,33453,130049
1890,33455,129963
1891,33464,129959
1892,33467,129517
1893,33467,129550
1894,33467,129800
1895,33467,129817
1896,33467,129850
1897,33467,129967
1898,33467,130567
1899,33467,130684
1900,33467,130834
1901,33467,131250
1902,33467,131500
1903,33467,131650
1904,33467,131717
1905,33467,132300
1906,33467,132400
1907,33467,133084
1908,33467,133350
1909,33467,135734
1910,33467,135784
1911,33467,135800
1912,33467,135850
1913,33470,129964
1914,33480,130052
1915,33484,129534
1916,33484,129934
1917,33484,130055
1918,33484,130184
1919,33484,130300
1920,33484,130400
1921,33484,130517
1922,33484,130534
1923,33484,130900
1924,33484,131334
1925,33484,131467
1926,33484,131550
1927,33484,131617
1928,33484,131717
1929,33484,132634
1930,33484,133134
1931,33484,133417
1932,33484,133434
1933,33484,133450
1934,33484,133934
1935,33484,135717
1936,33484,135734
1937,33495,129948
1938,33500,130150
1939,33500,129850
1940,33500,130085
1941,33500,131034
1942,33500,131184
1943,33500,132550
1944,33500,133284
1945,33500,133567
1946,33500,133900
1947,33500,134267
1948,33500,135600
1949,33500,135650
1950,33503,129960
1951,33503,130114
1952,33509,130103
1953,33509,130137
1954,33513,130139
1955,33513,130167
1956,33517,129850
1957,33517,129884
1958,33517,130157
1959,33517,130434
1960,33517,130950
1961,33517,131167
1962,33517,131634
1963,33517,132667
1964,33517,133750
1965,33517,133817
1966,33517,133917
1967,33517,134167
1968,33517,135817
1969,33517,135834
1970,33521,129953
1971,33525,129931
1972,33534,129867
1973,33534,129884
1974,33534,129900
1975,33534,130159
1976,33534,130467
1977,33534,130634
1978,33534,130750
1979,33534,131334
1980,33534,131400
1981,33534,131734
1982,33534,132600
1983,33534,132650
1984,33534,132900
1985,33534,133067
1986,33534,133134
1987,33534,133250
1988,33534,133567
1989,33534,133667
1990,33534,133700
1991,33534,133717
1992,33534,133750
1993,33534,133817
1994,33534,135817
1995,33534,135867
1996,33534,135900
1997,33535,130150
1998,33537,129909
1999,33538,129917
2000,33542,130167
2001,33548,129970
2002,33550,129884
2003,33550,129900
2004,33550,130200
2005,33550,131100
2006,33550,131450
2007,33550,131734
2008,33550,132434
2009,33550,132650
2010,33550,133134
2011,33550,133434
2012,33550,133550
2013,33550,133567
2014,33550,133700
2015,33550,133900
2016,33550,134300
2017,33550,135500
2018,33550,135684
2019,33553,130132
2020,33553,130134
2021,33557,130138
2022,33559,130162
2023,33562,130153
2024,33567,129767
2025,33567,130050
2026,33567,130134
2027,33567,130250
2028,33567,130434
2029,33567,130450
2030,33567,130500
2031,33567,130867
2032,33567,131350
2033,33567,131517
2034,33567,131734
2035,33567,132534
2036,33567,132717
2037,33567,132800
2038,33567,133184
2039,33567,133534
2040,33567,133550
2041,33567,133634
2042,33567,133667
2043,33567,133700
2044,33567,134184
2045,33567,134300
2046,33567,135450
2047,33567,135900
2048,33567,135917
2049,33569,130114
2050,33571,130125
2051,33572,131374
2052,33573,130100
2053,33574,130148
2054,33574,130150
2055,33584,130117
2056,33584,130164
2057,33584,130267
2058,33584,130334
2059,33584,130350
2060,33584,130400
2061,33584,130417
2062,33584,130834
2063,33584,131267
2064,33584,131700
2065,33584,133317
2066,33584,133700
2067,33584,133717
2068,33584,133784
2069,33584,134334
2070,33584,134367
2071,33584,135634
2072,33584,135700
2073,33584,135917
2074,33584,135950
2075,33600,130417
2076,33600,131167
2077,33600,131484
2078,33600,131584
2079,33600,132484
2080,33600,133184
2081,33600,133467
2082,33600,133667
2083,33600,133684
2084,33600,133784
2085,33600,134367
2086,33600,135400
2087,33600,135484
2088,33600,135767
2089,33600,135817
2090,33603,131185
2091,33617,130167
2092,33617,130417
2093,33617,130484
2094,33617,130534
2095,33617,130984
2096,33617,131117
2097,33617,131134
2098,33617,131700
2099,33617,132784
2100,33617,133167
2101,33617,133300
2102,33617,133650
2103,33617,133834
2104,33617,134100
2105,33617,134367
2106,33617,135534
2107,33617,135934
2108,33634,130417
2109,33634,130684
2110,33634,130784
2111,33634,130800
2112,33634,131484
2113,33634,131567
2114,33634,131684
2115,33634,132700
2116,33634,133000
2117,33634,133534
2118,33634,134017
2119,33634,135400
2120,33634,135817
2121,33634,135934
2122,33650,130217
2123,33650,130317
2124,33650,130334
2125,33650,130367
2126,33650,130434
2127,33650,130450
2128,33650,130684
2129,33650,130817
2130,33650,130950
2131,33650,131067
2132,33650,132900
2133,33650,133334
2134,33650,133600
2135,33650,133767
2136,33650,133784
2137,33650,133800
2138,33650,133884
2139,33650,134317
2140,33650,135400
2141,33650,135534
2142,33650,135900
2143,33650,135967
2144,33667,130384
2145,33667,130717
2146,33667,130850
2147,33667,130967
2148,33667,131034
2149,33667,131050
2150,33667,131517
2151,33667,131567
2152,33667,133400
2153,33667,134417
2154,33667,135550
2155,33667,135717
2156,33684,130784
2157,33684,131600
2158,33684,132634
2159,33684,133034
2160,33684,134300
2161,33684,134417
2162,33684,135350
2163,33684,135467
2164,33684,135567
2165,33684,135817
2166,33684,135984
2167,33687,132637
2168,33700,130417
2169,33700,130767
2170,33700,132784
2171,33700,133500
2172,33700,133684
2173,33700,133850
2174,33700,133884
2175,33700,134050
2176,33700,135417
2177,33700,135450
2178,33717,129650
2179,33717,130434
2180,33717,130667
2181,33717,131650
2182,33717,132717
2183,33717,133300
2184,33717,134484
2185,33717,135400
2186,33717,135484
2187,33734,129634
2188,33734,129750
2189,33734,130467
2190,33734,130500
2191,33734,130617
2192,33734,130734
2193,33734,130850
2194,33734,130984
2195,33734,132484
2196,33734,132784
2197,33734,133917
2198,33734,134134
2199,33734,134534
2200,33734,135334
2201,33734,135367
2202,33734,135984
2203,33734,136017
2204,33744,129692
2205,33750,130867
2206,33750,132700
2207,33750,133550
2208,33750,133584
2209,33750,133667
2210,33750,134350
2211,33750,134450
2212,33750,135334
2213,33750,135434
2214,33750,135850
2215,33755,132705
2216,33767,129700
2217,33767,129717
2218,33767,130467
2219,33767,132784
2220,33767,133634
2221,33767,134167
2222,33767,134600
2223,33767,135317
2224,33767,135584
2225,33784,130467
2226,33784,130484
2227,33784,130717
2228,33784,130984
2229,33784,131984
2230,33784,132050
2231,33784,132700
2232,33784,132703
2233,33784,133350
2234,33784,133400
2235,33784,133467
2236,33784,133667
2237,33784,133717
2238,33784,134250
2239,33784,134400
2240,33784,134634
2241,33784,135284
2242,33784,135350
2243,33784,135517
2244,33784,135767
2245,33784,135984
2246,33798,129760
2247,33800,129667
2248,33800,129684
2249,33800,129717
2250,33800,130584
2251,33800,132800
2252,33800,132884
2253,33800,132900
2254,33800,134284
2255,33800,134467
2256,33800,134584
2257,33800,135217
2258,33800,135334
2259,33800,135384
2260,33800,135434
2261,33800,135550
2262,33800,135750
2263,33800,135867
2264,33800,136034
2265,33812,129759
2266,33817,130700
2267,33817,132067
2268,33817,132117
2269,33817,132717
2270,33817,132767
2271,33817,132784
2272,33817,133467
2273,33817,134300
2274,33817,134684
2275,33817,135184
2276,33817,135234
2277,33817,135334
2278,33817,135484
2279,33817,135567
2280,33817,135600
2281,33817,135784
2282,33817,136017
2283,33834,130834
2284,33834,130934
2285,33834,132117
2286,33834,132767
2287,33834,135684
2288,33834,135767
2289,33834,135850
2290,33834,136067
2291,33842,132759
2292,33849,129695
2293,33850,130484
2294,33850,130800
2295,33850,130984
2296,33850,132717
2297,33850,133900
2298,33850,134217
2299,33850,134500
2300,33850,134584
2301,33850,134717
2302,33850,135234
2303,33850,135400
2304,33850,135800
2305,33850,135984
2306,33867,130534
2307,33867,130717
2308,33867,130750
2309,33867,130767
2310,33867,130850
2311,33867,130867
2312,33867,130967
2313,33867,132117
2314,33867,132217
2315,33867,132317
2316,33867,133317
2317,33867,134117
2318,33867,134350
2319,33867,134367
2320,33867,134550
2321,33867,134650
2322,33867,135167
2323,33867,135300
2324,33867,135767
2325,33867,135850
2326,33867,135900
2327,33867,135917
2328,33867,139617
2329,33884,130667
2330,33884,130817
2331,33884,130834
2332,33884,130867
2333,33884,130884
2334,33884,130984
2335,33884,132084
2336,33884,132267
2337,33884,132684
2338,33884,132700
2339,33884,133067
2340,33884,133084
2341,33884,133117
2342,33884,133200
2343,33884,133550
2344,33884,133767
2345,33884,133817
2346,33884,133850
2347,33884,134617
2348,33884,134667
2349,33884,135084
2350,33884,135150
2351,33884,135334
2352,33884,135417
2353,33884,136100
2354,33884,139600
2355,33898,132284
2356,33900,130667
2357,33900,130784
2358,33900,130817
2359,33900,130834
2360,33900,130917
2361,33900,131000
2362,33900,132017
2363,33900,132050
2364,33900,132284
2365,33900,132667
2366,33900,132750
2367,33900,132867
2368,33900,133067
2369,33900,133184
2370,33900,135134
2371,33900,135167
2372,33900,135184
2373,33900,135967
2374,33909,132367
2375,33917,130917
2376,33917,130950
2377,33917,132000
2378,33917,132050
2379,33917,132317
2380,33917,132400
2381,33917,133184
2382,33917,133200
2383,33917,133650
2384,33917,134417
2385,33917,134650
2386,33917,135084
2387,33917,135317
2388,33917,135484
2389,33917,135784
2390,33931,133098
2391,33934,130700
2392,33934,130900
2393,33934,130917
2394,33934,130950
2395,33934,131817
2396,33934,132200
2397,33934,132434
2398,33934,133050
2399,33934,133084
2400,33934,133317
2401,33934,133634
2402,33934,134217
2403,33934,134484
2404,33934,134667
2405,33934,135134
2406,33934,135417
2407,33934,135667
2408,33934,135767
2409,33934,135967
2410,33934,136100
2411,33934,136150
2412,33934,136184
2413,33934,139517
2414,33939,132192
2415,33941,131970
2416,33942,132075
2417,33942,132267
2418,33950,131252
2419,33950,130884
2420,33950,130917
2421,33950,130950
2422,33950,130967
2423,33950,131000
2424,33950,131017
2425,33950,131317
2426,33950,131950
2427,33950,132067
